"USER","photos","end","start","days","seconds","years","between"
"01c562244fc947024c1d12e060f7a0c7",2676,2015-01-24,2013-07-19,554,131048.87063655,2,2015-01-24 UTC--2013-07-19 UTC
"149301f72e797e1c0651fc860dde1f96",13,2017-01-16,2015-07-12,554,131048.87063655,2,2017-01-16 UTC--2015-07-12 UTC
"59f1abafcb379132e1f0c5015b6177f8",16,2015-01-18,2013-07-13,554,131048.87063655,2,2015-01-18 UTC--2013-07-13 UTC
"7dd47c72f1d89bc4bfd6dd0a20f3459b",55,2016-06-15,2014-12-09,554,131048.87063655,2,2016-06-15 UTC--2014-12-09 UTC
"e06f3d831656710636382f3bb61cf48e",452,2015-02-21,2013-08-16,554,131048.87063655,2,2015-02-21 UTC--2013-08-16 UTC
"1f99d51a5f04502760baf4addf57a3a5",26,2015-12-14,2014-06-09,553,130812.320328542,2,2015-12-14 UTC--2014-06-09 UTC
"50ea0fa68e4f760f34de0ae84fcbc738",95,2013-07-20,2012-01-14,553,130812.320328542,2,2013-07-20 UTC--2012-01-14 UTC
"b966e9ebb1836337d9edc8fc0b8811ae",9,2015-06-07,2013-12-01,553,130812.320328542,2,2015-06-07 UTC--2013-12-01 UTC
"e06f3d831656710636382f3bb61cf48e",452,2015-02-20,2013-08-16,553,130812.320328542,2,2015-02-20 UTC--2013-08-16 UTC
"149301f72e797e1c0651fc860dde1f96",13,2017-01-14,2015-07-12,552,130575.770020534,2,2017-01-14 UTC--2015-07-12 UTC
"3307c7022d1fbc3040c468375167a618",145,2018-08-17,2017-02-11,552,130575.770020534,2,2018-08-17 UTC--2017-02-11 UTC
"7dde3cc161cbf294dfd31a1b3d01f199",28,2016-08-13,2015-02-08,552,130575.770020534,2,2016-08-13 UTC--2015-02-08 UTC
"a501b09095f6ff9cc097f33b8a1142a3",2,2019-07-12,2018-01-06,552,130575.770020534,2,2019-07-12 UTC--2018-01-06 UTC
"d283a43e2df5f7514671ba56ee36ae45",62,2013-05-19,2011-11-14,552,130575.770020534,2,2013-05-19 UTC--2011-11-14 UTC
"d3c62af045a9c53cff014c442d3c360a",10,2016-11-12,2015-05-10,552,130575.770020534,2,2016-11-12 UTC--2015-05-10 UTC
"e76d614cbe52113c23d9bb49363fd3fe",21,2013-12-30,2012-06-26,552,130575.770020534,2,2013-12-30 UTC--2012-06-26 UTC
"ddada85afe7f1ff79e0fe00bdfddedfd",4,2015-10-17,2014-04-14,551,130339.219712526,2,2015-10-17 UTC--2014-04-14 UTC
"3307c7022d1fbc3040c468375167a618",145,2018-08-15,2017-02-11,550,130102.669404517,2,2018-08-15 UTC--2017-02-11 UTC
"6530c1b56237570e66b90d47c03985f0",68,2015-01-25,2013-07-25,549,129866.119096509,2,2015-01-25 UTC--2013-07-25 UTC
"bfae05cda8c5bd3bc3b0f906f207e3ba",120,2013-12-22,2012-06-21,549,129866.119096509,2,2013-12-22 UTC--2012-06-21 UTC
"c4d1aa4769a232c306d5579d312b8176",68,2014-12-29,2013-06-28,549,129866.119096509,2,2014-12-29 UTC--2013-06-28 UTC
"e1d74c5b90e0171f41d8889a53437e77",768,2018-09-29,2017-03-29,549,129866.119096509,2,2018-09-29 UTC--2017-03-29 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2015-01-18,2013-07-19,548,129629.568788501,2,2015-01-18 UTC--2013-07-19 UTC
"3307c7022d1fbc3040c468375167a618",145,2018-08-13,2017-02-11,548,129629.568788501,2,2018-08-13 UTC--2017-02-11 UTC
"8e2e73a410924933e2a9f28a5c2b54cc",13,2015-02-14,2013-08-15,548,129629.568788501,2,2015-02-14 UTC--2013-08-15 UTC
"99a2ca0a4b0b33fc60e675e33ed9ab5d",247,2014-12-22,2013-06-22,548,129629.568788501,2,2014-12-22 UTC--2013-06-22 UTC
"c4d1aa4769a232c306d5579d312b8176",68,2014-12-28,2013-06-28,548,129629.568788501,2,2014-12-28 UTC--2013-06-28 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2015-01-17,2013-07-19,547,129393.018480493,1,2015-01-17 UTC--2013-07-19 UTC
"3307c7022d1fbc3040c468375167a618",145,2018-08-12,2017-02-11,547,129393.018480493,1,2018-08-12 UTC--2017-02-11 UTC
"d74c3d26b4173930beac85902f9adce6",58,2015-09-11,2014-03-13,547,129393.018480493,1,2015-09-11 UTC--2014-03-13 UTC
"2de2b1e81703f0484e4e63969d73f947",23,2018-11-09,2017-05-12,546,129156.468172485,1,2018-11-09 UTC--2017-05-12 UTC
"59f1abafcb379132e1f0c5015b6177f8",16,2015-01-10,2013-07-13,546,129156.468172485,1,2015-01-10 UTC--2013-07-13 UTC
"ac741ed06e63d19163fe421b8830a93a",318,2019-09-11,2018-03-14,546,129156.468172485,1,2019-09-11 UTC--2018-03-14 UTC
"00f7bc11cfa97d37703c8c7a00cf6dc4",14,2015-01-29,2013-08-02,545,128919.917864476,1,2015-01-29 UTC--2013-08-02 UTC
"31a78ba945e3691bb0280355c4595bca",302,2015-02-01,2013-08-05,545,128919.917864476,1,2015-02-01 UTC--2013-08-05 UTC
"ce7ce07c88656fd1a59c15653bb72585",379,2016-01-03,2014-07-07,545,128919.917864476,1,2016-01-03 UTC--2014-07-07 UTC
"d283a43e2df5f7514671ba56ee36ae45",62,2013-05-12,2011-11-14,545,128919.917864476,1,2013-05-12 UTC--2011-11-14 UTC
"31a78ba945e3691bb0280355c4595bca",302,2015-01-31,2013-08-05,544,128683.367556468,1,2015-01-31 UTC--2013-08-05 UTC
"6530c1b56237570e66b90d47c03985f0",68,2015-01-20,2013-07-25,544,128683.367556468,1,2015-01-20 UTC--2013-07-25 UTC
"b170818a758183325cf9db9fc2610bb3",17,2016-05-27,2014-11-30,544,128683.367556468,1,2016-05-27 UTC--2014-11-30 UTC
"c233317c99c3991e661f2e9b79e9efed",1195,2015-07-30,2014-02-01,544,128683.367556468,1,2015-07-30 UTC--2014-02-01 UTC
"6ab079bf217cf82473c7d3853f2e8055",118,2015-01-13,2013-07-19,543,128446.81724846,1,2015-01-13 UTC--2013-07-19 UTC
"97c0db248eb134fbb72111efe4ff5eb1",206,2016-06-14,2014-12-19,543,128446.81724846,1,2016-06-14 UTC--2014-12-19 UTC
"bb673e209ed5719664b6d7c6bc4f0a9d",33,2016-05-05,2014-11-09,543,128446.81724846,1,2016-05-05 UTC--2014-11-09 UTC
"ce7ce07c88656fd1a59c15653bb72585",379,2016-01-01,2014-07-07,543,128446.81724846,1,2016-01-01 UTC--2014-07-07 UTC
"2f4d5dd753dcacff201856c219038189",340,2015-01-02,2013-07-09,542,128210.266940452,1,2015-01-02 UTC--2013-07-09 UTC
"40f8cad512886a3018f43a0a94d323fb",92,2016-07-20,2015-01-25,542,128210.266940452,1,2016-07-20 UTC--2015-01-25 UTC
"cd100237d962254595a4484b17bc4e4c",19,2017-07-18,2016-01-23,542,128210.266940452,1,2017-07-18 UTC--2016-01-23 UTC
"ce7ce07c88656fd1a59c15653bb72585",379,2015-12-31,2014-07-07,542,128210.266940452,1,2015-12-31 UTC--2014-07-07 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2015-01-11,2013-07-19,541,127973.716632444,1,2015-01-11 UTC--2013-07-19 UTC
"2f4d5dd753dcacff201856c219038189",340,2015-01-01,2013-07-09,541,127973.716632444,1,2015-01-01 UTC--2013-07-09 UTC
"8d1d1dd890513ff8a407a1eba4fe7332",10,2020-06-18,2018-12-25,541,127973.716632444,1,2020-06-18 UTC--2018-12-25 UTC
"92487a5dd1e35c2b1b02d2694f89101a",88,2007-01-01,2005-07-09,541,127973.716632444,1,2007-01-01 UTC--2005-07-09 UTC
"ab4ddfd3dee3a43ab67545b8d942ce45",25,2020-08-18,2019-02-24,541,127973.716632444,1,2020-08-18 UTC--2019-02-24 UTC
"ce7ce07c88656fd1a59c15653bb72585",379,2015-12-30,2014-07-07,541,127973.716632444,1,2015-12-30 UTC--2014-07-07 UTC
"c4d28d4c3ad86b7356560be44ebb1132",46,2015-01-25,2013-08-03,540,127737.166324435,1,2015-01-25 UTC--2013-08-03 UTC
"ce7ce07c88656fd1a59c15653bb72585",379,2015-12-29,2014-07-07,540,127737.166324435,1,2015-12-29 UTC--2014-07-07 UTC
"40f8cad512886a3018f43a0a94d323fb",92,2016-07-17,2015-01-25,539,127500.616016427,1,2016-07-17 UTC--2015-01-25 UTC
"c233317c99c3991e661f2e9b79e9efed",1195,2015-07-25,2014-02-01,539,127500.616016427,1,2015-07-25 UTC--2014-02-01 UTC
"c4d28d4c3ad86b7356560be44ebb1132",46,2015-01-24,2013-08-03,539,127500.616016427,1,2015-01-24 UTC--2013-08-03 UTC
"18024dc92fef4d8f49d6185d5df69bd3",9,2020-08-08,2019-02-17,538,127264.065708419,1,2020-08-08 UTC--2019-02-17 UTC
"1ce51a0fd71f02fb5d7415080a48395a",125,2015-08-04,2014-02-12,538,127264.065708419,1,2015-08-04 UTC--2014-02-12 UTC
"538aec1b0738c02dccf88d3cabea3c1a",5,2017-03-19,2015-09-28,538,127264.065708419,1,2017-03-19 UTC--2015-09-28 UTC
"954f3fd36f8a9429f2bb739849c5f896",7,2018-01-27,2016-08-07,538,127264.065708419,1,2018-01-27 UTC--2016-08-07 UTC
"97c0db248eb134fbb72111efe4ff5eb1",206,2016-06-09,2014-12-19,538,127264.065708419,1,2016-06-09 UTC--2014-12-19 UTC
"ce7ce07c88656fd1a59c15653bb72585",379,2015-12-27,2014-07-07,538,127264.065708419,1,2015-12-27 UTC--2014-07-07 UTC
"e9a33828b31ea65d572214bc8581f2b0",32,2015-08-31,2014-03-11,538,127264.065708419,1,2015-08-31 UTC--2014-03-11 UTC
"13c70cab063fa23fbce8e69e0fea8337",8,2016-06-10,2014-12-21,537,127027.515400411,1,2016-06-10 UTC--2014-12-21 UTC
"6462400d7e62482b8f244d8ff7d559e8",413,2010-06-23,2009-01-03,536,126790.965092402,1,2010-06-23 UTC--2009-01-03 UTC
"6e14ef6d3c272a8ffb828f2745be8a17",271,2015-01-01,2013-07-14,536,126790.965092402,1,2015-01-01 UTC--2013-07-14 UTC
"b89eab53f31bbbf706fc8024aa1601b6",15,2018-10-10,2017-04-22,536,126790.965092402,1,2018-10-10 UTC--2017-04-22 UTC
"8cf8d5089c0da04dc3a75e441113ae1c",114,2016-08-01,2015-02-13,535,126554.414784394,1,2016-08-01 UTC--2015-02-13 UTC
"323ee96d0d47d8f6ca7d5d9b9ff5b6b6",40,2015-05-25,2013-12-07,534,126317.864476386,1,2015-05-25 UTC--2013-12-07 UTC
"50ea0fa68e4f760f34de0ae84fcbc738",95,2013-07-01,2012-01-14,534,126317.864476386,1,2013-07-01 UTC--2012-01-14 UTC
"52b483f5849ac7ef8d6d60682b82c9ac",4,2015-04-14,2013-10-27,534,126317.864476386,1,2015-04-14 UTC--2013-10-27 UTC
"2f4d5dd753dcacff201856c219038189",340,2014-12-24,2013-07-09,533,126081.314168378,1,2014-12-24 UTC--2013-07-09 UTC
"50ea0fa68e4f760f34de0ae84fcbc738",95,2013-06-30,2012-01-14,533,126081.314168378,1,2013-06-30 UTC--2012-01-14 UTC
"9963dcb61eb1b237802991bf00c0e8c0",73,2017-12-24,2016-07-09,533,126081.314168378,1,2017-12-24 UTC--2016-07-09 UTC
"d74c3d26b4173930beac85902f9adce6",58,2015-08-28,2014-03-13,533,126081.314168378,1,2015-08-28 UTC--2014-03-13 UTC
"11666d4906f50ba44c6931bb9d215462",415,2014-10-19,2013-05-05,532,125844.76386037,1,2014-10-19 UTC--2013-05-05 UTC
"24f5136a383e1f40a5292f6f8497f4b2",6,2015-12-23,2014-07-09,532,125844.76386037,1,2015-12-23 UTC--2014-07-09 UTC
"27f1fb002530dd321e16761307dbfac1",35,2013-07-28,2012-02-12,532,125844.76386037,1,2013-07-28 UTC--2012-02-12 UTC
"503b805e0f6424c9cb68a6a1d739fd0f",26,2016-05-07,2014-11-22,532,125844.76386037,1,2016-05-07 UTC--2014-11-22 UTC
"803fd832cec03ad8e18407fdf305d7cf",9,2015-04-19,2013-11-03,532,125844.76386037,1,2015-04-19 UTC--2013-11-03 UTC
"a25a1cd80cf5144100d638534da38091",4,2014-04-08,2012-10-23,532,125844.76386037,1,2014-04-08 UTC--2012-10-23 UTC
"2660f66048cabc669c1b53f8315e2c0a",751,2015-10-30,2014-05-17,531,125608.213552361,1,2015-10-30 UTC--2014-05-17 UTC
"40e2d81d26495ec99e1bd4573457e8f2",49,2015-01-18,2013-08-05,531,125608.213552361,1,2015-01-18 UTC--2013-08-05 UTC
"4bdac9301f169249d63adc55c41c7ad3",13,2019-06-22,2018-01-07,531,125608.213552361,1,2019-06-22 UTC--2018-01-07 UTC
"e955d9185cd2b79349c2d9dfe5acf5ee",17,2015-07-27,2014-02-11,531,125608.213552361,1,2015-07-27 UTC--2014-02-11 UTC
"ea2feaff52562efb23b4df058d645e32",31,2015-11-26,2014-06-13,531,125608.213552361,1,2015-11-26 UTC--2014-06-13 UTC
"25afe8f4cf7fc6916ab8cf9c85a93e9a",348,2015-09-12,2014-03-31,530,125371.663244353,1,2015-09-12 UTC--2014-03-31 UTC
"27f1fb002530dd321e16761307dbfac1",35,2013-07-26,2012-02-12,530,125371.663244353,1,2013-07-26 UTC--2012-02-12 UTC
"803fd832cec03ad8e18407fdf305d7cf",9,2015-04-17,2013-11-03,530,125371.663244353,1,2015-04-17 UTC--2013-11-03 UTC
"00f7bc11cfa97d37703c8c7a00cf6dc4",14,2015-01-13,2013-08-02,529,125135.112936345,1,2015-01-13 UTC--2013-08-02 UTC
"0827166cfd64fe12ff6996878055a248",16,2016-12-30,2015-07-20,529,125135.112936345,1,2016-12-30 UTC--2015-07-20 UTC
"25afe8f4cf7fc6916ab8cf9c85a93e9a",348,2015-09-11,2014-03-31,529,125135.112936345,1,2015-09-11 UTC--2014-03-31 UTC
"5350c7220115bb55710c3ce6d2027473",246,2014-12-23,2013-07-12,529,125135.112936345,1,2014-12-23 UTC--2013-07-12 UTC
"803fd832cec03ad8e18407fdf305d7cf",9,2015-04-16,2013-11-03,529,125135.112936345,1,2015-04-16 UTC--2013-11-03 UTC
"ea2feaff52562efb23b4df058d645e32",31,2015-11-24,2014-06-13,529,125135.112936345,1,2015-11-24 UTC--2014-06-13 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2014-12-29,2013-07-19,528,124898.562628337,1,2014-12-29 UTC--2013-07-19 UTC
"52b483f5849ac7ef8d6d60682b82c9ac",4,2015-04-08,2013-10-27,528,124898.562628337,1,2015-04-08 UTC--2013-10-27 UTC
"ea2feaff52562efb23b4df058d645e32",31,2015-11-23,2014-06-13,528,124898.562628337,1,2015-11-23 UTC--2014-06-13 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2014-12-28,2013-07-19,527,124662.012320329,1,2014-12-28 UTC--2013-07-19 UTC
"3d041a233d60361b0de22638f1d3769f",81,2015-07-03,2014-01-22,527,124662.012320329,1,2015-07-03 UTC--2014-01-22 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2014-12-27,2013-07-19,526,124425.46201232,1,2014-12-27 UTC--2013-07-19 UTC
"40aadb3df1d2736f89e4f6d3f62d2f18",4,2015-04-19,2013-11-09,526,124425.46201232,1,2015-04-19 UTC--2013-11-09 UTC
"97c0db248eb134fbb72111efe4ff5eb1",206,2016-05-28,2014-12-19,526,124425.46201232,1,2016-05-28 UTC--2014-12-19 UTC
"2df47c1831ff99f0af252f973bd9f64f",3,2018-07-28,2017-02-18,525,124188.911704312,1,2018-07-28 UTC--2017-02-18 UTC
"8d1d1dd890513ff8a407a1eba4fe7332",10,2020-06-02,2018-12-25,525,124188.911704312,1,2020-06-02 UTC--2018-12-25 UTC
"fee390e9b846e6008d3bef7344782cdc",19,2015-11-01,2014-05-25,525,124188.911704312,1,2015-11-01 UTC--2014-05-25 UTC
"8cc6fac56a82ed5f1c08507621260917",45,2018-01-28,2016-08-22,524,123952.361396304,1,2018-01-28 UTC--2016-08-22 UTC
"b170818a758183325cf9db9fc2610bb3",17,2016-05-07,2014-11-30,524,123952.361396304,1,2016-05-07 UTC--2014-11-30 UTC
"fee390e9b846e6008d3bef7344782cdc",19,2015-10-31,2014-05-25,524,123952.361396304,1,2015-10-31 UTC--2014-05-25 UTC
"97c0db248eb134fbb72111efe4ff5eb1",206,2016-05-25,2014-12-19,523,123715.811088296,1,2016-05-25 UTC--2014-12-19 UTC
"d283a43e2df5f7514671ba56ee36ae45",62,2013-04-20,2011-11-14,523,123715.811088296,1,2013-04-20 UTC--2011-11-14 UTC
"e2f706d61749ff13918d65ae21ba6369",7,2020-07-05,2019-01-29,523,123715.811088296,1,2020-07-05 UTC--2019-01-29 UTC
"fee390e9b846e6008d3bef7344782cdc",19,2015-10-30,2014-05-25,523,123715.811088296,1,2015-10-30 UTC--2014-05-25 UTC
"00ca0361fe7f3f1e98fd6f7655720843",18,2016-09-14,2015-04-11,522,123479.260780287,1,2016-09-14 UTC--2015-04-11 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2014-12-23,2013-07-19,522,123479.260780287,1,2014-12-23 UTC--2013-07-19 UTC
"4601853c24b2f923a10b945bdcbb98f7",28,2018-10-14,2017-05-10,522,123479.260780287,1,2018-10-14 UTC--2017-05-10 UTC
"4c9ba400de3b6db945ffc8c5eb8528b3",48,2017-10-13,2016-05-09,522,123479.260780287,1,2017-10-13 UTC--2016-05-09 UTC
"ace9a33409fceb74d5fc278937abe27e",13,2018-08-01,2017-02-25,522,123479.260780287,1,2018-08-01 UTC--2017-02-25 UTC
"d283a43e2df5f7514671ba56ee36ae45",62,2013-04-19,2011-11-14,522,123479.260780287,1,2013-04-19 UTC--2011-11-14 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2014-12-22,2013-07-19,521,123242.710472279,1,2014-12-22 UTC--2013-07-19 UTC
"88975d9e894b3f3213439eee481d4fbb",102,2016-08-24,2015-03-22,521,123242.710472279,1,2016-08-24 UTC--2015-03-22 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2014-12-21,2013-07-19,520,123006.160164271,1,2014-12-21 UTC--2013-07-19 UTC
"ace9a33409fceb74d5fc278937abe27e",13,2018-07-30,2017-02-25,520,123006.160164271,1,2018-07-30 UTC--2017-02-25 UTC
"d0d75cdcdb13d6c524b8a4d10045e585",71,2015-11-09,2014-06-07,520,123006.160164271,1,2015-11-09 UTC--2014-06-07 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2014-12-20,2013-07-19,519,122769.609856263,1,2014-12-20 UTC--2013-07-19 UTC
"6428caa5f9f9af0e48824452e3df94ae",29,2018-01-14,2016-08-13,519,122769.609856263,1,2018-01-14 UTC--2016-08-13 UTC
"8153e27f36d2c3bd8e0cc41981fd2803",8,2019-09-29,2018-04-28,519,122769.609856263,1,2019-09-29 UTC--2018-04-28 UTC
"092ff7eb56a93e7cf34ba30aff3b3ae0",7,2015-11-08,2014-06-08,518,122533.059548255,1,2015-11-08 UTC--2014-06-08 UTC
"53519e53bf3c67da4c01b1398876ca04",3,2014-12-20,2013-07-20,518,122533.059548255,1,2014-12-20 UTC--2013-07-20 UTC
"6428caa5f9f9af0e48824452e3df94ae",29,2018-01-13,2016-08-13,518,122533.059548255,1,2018-01-13 UTC--2016-08-13 UTC
"81d2c45461853e7becf698a9fd812e9f",144,2015-03-09,2013-10-07,518,122533.059548255,1,2015-03-09 UTC--2013-10-07 UTC
"97c0db248eb134fbb72111efe4ff5eb1",206,2016-05-20,2014-12-19,518,122533.059548255,1,2016-05-20 UTC--2014-12-19 UTC
"a22f71aaf5f30a2b3ad95303433117e2",2,2017-12-03,2016-07-03,518,122533.059548255,1,2017-12-03 UTC--2016-07-03 UTC
"d2a48646bb688ed54b96163457b6190d",8,2016-12-26,2015-07-27,518,122533.059548255,1,2016-12-26 UTC--2015-07-27 UTC
"d43179887be19c94b8ddefa2b6c6202a",12,2014-11-08,2013-06-08,518,122533.059548255,1,2014-11-08 UTC--2013-06-08 UTC
"246b3935014fdd69f5c57c9a4f4bd9f6",27,2016-03-09,2014-10-09,517,122296.509240246,1,2016-03-09 UTC--2014-10-09 UTC
"8cc6fac56a82ed5f1c08507621260917",45,2018-01-21,2016-08-22,517,122296.509240246,1,2018-01-21 UTC--2016-08-22 UTC
"9c228c7967df3e454339ce6069983205",175,2015-02-07,2013-09-08,517,122296.509240246,1,2015-02-07 UTC--2013-09-08 UTC
"9c228c7967df3e454339ce6069983205",175,2015-02-06,2013-09-08,516,122059.958932238,1,2015-02-06 UTC--2013-09-08 UTC
"dc63f6949cb3ceded1336d70a8343506",10,2015-08-07,2014-03-09,516,122059.958932238,1,2015-08-07 UTC--2014-03-09 UTC
"e07d1fd23dc4ee533cdb9f631eddc9b7",118,2019-09-05,2018-04-07,516,122059.958932238,1,2019-09-05 UTC--2018-04-07 UTC
"f36dc9f886fdb90b63683dd4bee5da8b",142,2013-12-31,2012-08-03,515,121823.40862423,1,2013-12-31 UTC--2012-08-03 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2014-12-14,2013-07-19,513,121350.308008214,1,2014-12-14 UTC--2013-07-19 UTC
"8d1d1dd890513ff8a407a1eba4fe7332",10,2020-05-21,2018-12-25,513,121350.308008214,1,2020-05-21 UTC--2018-12-25 UTC
"5f02bf7f81282e3713b8063880324f38",55,2015-12-29,2014-08-04,512,121113.757700205,1,2015-12-29 UTC--2014-08-04 UTC
"628a8b8ceabea560cbc1cf1392f4737e",10,2016-12-30,2015-08-06,512,121113.757700205,1,2016-12-30 UTC--2015-08-06 UTC
"666b4e1b3eb4b648e485e0d7dc89ac5b",68,2014-01-12,2012-08-18,512,121113.757700205,1,2014-01-12 UTC--2012-08-18 UTC
"98d27667a7ab4c80faddc72fe6da0e36",46,2015-04-29,2013-12-03,512,121113.757700205,1,2015-04-29 UTC--2013-12-03 UTC
"9c228c7967df3e454339ce6069983205",175,2015-02-02,2013-09-08,512,121113.757700205,1,2015-02-02 UTC--2013-09-08 UTC
"e2f706d61749ff13918d65ae21ba6369",7,2020-06-24,2019-01-29,512,121113.757700205,1,2020-06-24 UTC--2019-01-29 UTC
"ab4ddfd3dee3a43ab67545b8d942ce45",25,2020-07-19,2019-02-24,511,120877.207392197,1,2020-07-19 UTC--2019-02-24 UTC
"eee3f1880a7aa93de1e431dd3b8e2659",11,2017-08-13,2016-03-20,511,120877.207392197,1,2017-08-13 UTC--2016-03-20 UTC
"25afe8f4cf7fc6916ab8cf9c85a93e9a",348,2015-08-23,2014-03-31,510,120640.657084189,1,2015-08-23 UTC--2014-03-31 UTC
"2de2b1e81703f0484e4e63969d73f947",23,2018-10-04,2017-05-12,510,120640.657084189,1,2018-10-04 UTC--2017-05-12 UTC
"7dde3cc161cbf294dfd31a1b3d01f199",28,2016-07-02,2015-02-08,510,120640.657084189,1,2016-07-02 UTC--2015-02-08 UTC
"8d1d1dd890513ff8a407a1eba4fe7332",10,2020-05-18,2018-12-25,510,120640.657084189,1,2020-05-18 UTC--2018-12-25 UTC
"98d27667a7ab4c80faddc72fe6da0e36",46,2015-04-27,2013-12-03,510,120640.657084189,1,2015-04-27 UTC--2013-12-03 UTC
"e1d74c5b90e0171f41d8889a53437e77",768,2018-08-21,2017-03-29,510,120640.657084189,1,2018-08-21 UTC--2017-03-29 UTC
"f780404f8e077bf2cbd9f547285c5dec",54,2014-12-22,2013-07-30,510,120640.657084189,1,2014-12-22 UTC--2013-07-30 UTC
"5f02bf7f81282e3713b8063880324f38",55,2015-12-26,2014-08-04,509,120404.106776181,1,2015-12-26 UTC--2014-08-04 UTC
"a24a92d76a286f275911c31bd4001135",5,2017-05-25,2016-01-02,509,120404.106776181,1,2017-05-25 UTC--2016-01-02 UTC
"d43179887be19c94b8ddefa2b6c6202a",12,2014-10-30,2013-06-08,509,120404.106776181,1,2014-10-30 UTC--2013-06-08 UTC
"e2f706d61749ff13918d65ae21ba6369",7,2020-06-21,2019-01-29,509,120404.106776181,1,2020-06-21 UTC--2019-01-29 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2014-12-07,2013-07-19,506,119694.455852156,1,2014-12-07 UTC--2013-07-19 UTC
"c233317c99c3991e661f2e9b79e9efed",1195,2015-06-22,2014-02-01,506,119694.455852156,1,2015-06-22 UTC--2014-02-01 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2014-12-06,2013-07-19,505,119457.905544148,1,2014-12-06 UTC--2013-07-19 UTC
"666b4e1b3eb4b648e485e0d7dc89ac5b",68,2014-01-05,2012-08-18,505,119457.905544148,1,2014-01-05 UTC--2012-08-18 UTC
"d0d75cdcdb13d6c524b8a4d10045e585",71,2015-10-25,2014-06-07,505,119457.905544148,1,2015-10-25 UTC--2014-06-07 UTC
"e07d1fd23dc4ee533cdb9f631eddc9b7",118,2019-08-25,2018-04-07,505,119457.905544148,1,2019-08-25 UTC--2018-04-07 UTC
"66addee2198d49d1c7f5045248a9b0f3",23,2018-05-21,2017-01-02,504,119221.35523614,1,2018-05-21 UTC--2017-01-02 UTC
"ab4ddfd3dee3a43ab67545b8d942ce45",25,2020-07-12,2019-02-24,504,119221.35523614,1,2020-07-12 UTC--2019-02-24 UTC
"c233317c99c3991e661f2e9b79e9efed",1195,2015-06-20,2014-02-01,504,119221.35523614,1,2015-06-20 UTC--2014-02-01 UTC
"d283a43e2df5f7514671ba56ee36ae45",62,2013-04-01,2011-11-14,504,119221.35523614,1,2013-04-01 UTC--2011-11-14 UTC
"7445bd6b65b145cb7d66cbaea100c92a",3,2018-06-09,2017-01-22,503,118984.804928131,1,2018-06-09 UTC--2017-01-22 UTC
"c233317c99c3991e661f2e9b79e9efed",1195,2015-06-19,2014-02-01,503,118984.804928131,1,2015-06-19 UTC--2014-02-01 UTC
"e07d1fd23dc4ee533cdb9f631eddc9b7",118,2019-08-23,2018-04-07,503,118984.804928131,1,2019-08-23 UTC--2018-04-07 UTC
"fc27af3bcaed075aa4057c171b3153fb",7,2015-01-17,2013-09-01,503,118984.804928131,1,2015-01-17 UTC--2013-09-01 UTC
"7dd75deaaafe6b2adf83963e452bd6f6",8,2015-05-17,2013-12-31,502,118748.254620123,1,2015-05-17 UTC--2013-12-31 UTC
"ab9b71626859722cd4f49c98b81af93e",109,2015-01-01,2013-08-17,502,118748.254620123,1,2015-01-01 UTC--2013-08-17 UTC
"c32c605a4d999e7ac8c7c763b63de605",7,2016-04-29,2014-12-14,502,118748.254620123,1,2016-04-29 UTC--2014-12-14 UTC
"2a6594fc2aca7d3cc897ac07c3574bd5",48,2015-08-28,2014-04-15,500,118275.154004107,1,2015-08-28 UTC--2014-04-15 UTC
"5c78caab33adf06933b6604f36f6b1c2",170,2018-10-07,2017-05-25,500,118275.154004107,1,2018-10-07 UTC--2017-05-25 UTC
"6dd847792ec45f62c4342adb8f8fe81d",9,2015-07-06,2014-02-21,500,118275.154004107,1,2015-07-06 UTC--2014-02-21 UTC
"9e0b91e4ed514a5b3b2fef8c544af6d7",46,2013-06-17,2012-02-03,500,118275.154004107,1,2013-06-17 UTC--2012-02-03 UTC
"5d80d59125a185d62b4bb7cc2fa16ac9",113,2014-10-18,2013-06-06,499,118038.603696099,1,2014-10-18 UTC--2013-06-06 UTC
"6ab079bf217cf82473c7d3853f2e8055",118,2014-11-30,2013-07-19,499,118038.603696099,1,2014-11-30 UTC--2013-07-19 UTC
"8d1d1dd890513ff8a407a1eba4fe7332",10,2020-05-07,2018-12-25,499,118038.603696099,1,2020-05-07 UTC--2018-12-25 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2014-11-29,2013-07-19,498,117802.05338809,1,2014-11-29 UTC--2013-07-19 UTC
"092ff7eb56a93e7cf34ba30aff3b3ae0",7,2015-10-19,2014-06-08,498,117802.05338809,1,2015-10-19 UTC--2014-06-08 UTC
