"USER","Biosfera Val Müstair","Jurapark Aargau","Landschaftspark Binntal","Naturpark Beverin","Naturpark Diemtigtal","Naturpark Gantrisch","Naturpark Pfyn-Finges","Naturpark Thal","Parc du Doubs","Parc Ela","Parc Jura vaudois","Parc naturel périurbain du Jorat","Parc naturel régional de la Vallée du Trient","Parc naturel régional Gruyère Pays-d’Enhaut","Parc régional Chasseral","Parco Val Calanca","Regionaler Naturpark Schaffhausen","Schweizerischer Nationalpark","UNESCO Biosphäre Entlebuch","Wildnispark Zürich Sihlwald","Total_Park"
"227e47e3bade0a1827e1f0c6b077fa35",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"22816518f75943ccba028f3f8c0de6ca",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2332beb44cdcff8dc671b69c40b5ad01",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2363723c0ad1b8b4fbc378b4b84e4679",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"24362ab731a219ca870dcee338e3bdf3",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"24babc27b1626abd09311379a9820589",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"253984c89b0cc99262f151bfb4ea1464",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"26794395b813a312099d4a7f9814ce1d",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"279e91ccd692212be8cdbc16a4c9a28a",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"280a972da279d502fe171694b21f7529",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2881905a836c7fc070129763a21deb5d",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"29349fbdab3d96c41ea73e642ac57286",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"295781fb412e32463a3280d76418d25c",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2af6eb97ec97c165fae7fc0fed909ccc",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2bb3680286352f1209f0ae5f0ede3730",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2bd1d7e90733d3f5077ec8741a4a2b3e",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2bf98b53436c012ec2645cd32e424978",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2c475815fd0461cbd98f89c43ce2948b",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2d313954fe43eee6548b700544b70036",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2d51c56e5ae605a2649a07d394ae3dcd",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2e3f905f62e58aec9b46b489821b3a46",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2f626e5c42772a1f8d913604670e9e7d",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"300a516a5446e7f115c02d96565d0abd",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"317153c4cb95d288183c6c3742928534",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"31ac3781e9f8de74b321e629824152e9",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"31ca65e3573cd7b40cdaea33fae6ca4c",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"31db4f0f600e48ed2b2d274d97dc369b",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"320a95fbfc46c92441dab2063dcdf5e3",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3239cdbab3e14d0fb6fa4b825a3b1724",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3240e954d54f4735396ad3bd18744768",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"327c0681c69c64e477792bd403f4b1d7",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"32e04f92703e8471ef14675b85b0eb77",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"32f3072653b3377312878bfd6c1d84a2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"332cf5a23d076bb4370afd38c3d56ada",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"339124645775621c63e00a51afe3c9b4",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"34101949ccf9a135cf71c80ac931be14",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3414aeb308d37d8dc7361ccded99a459",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"349f112bc017ec1ebb1285a8f9fb7f07",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"34a2e2a694d7eb9b2a486a91bf4f297c",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"34a6d57c803d1958ddfae3c45305e44c",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3508c063277b7f79760bb6c1ca407a39",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"357fde527dec6852ac24528d60d2f995",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3596b195a747890bcbab60b83dc9c205",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"36c97e12bc36204e6c9b2cba2b792a34",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3746c6d160988994ecd0c98f99c67379",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"378c4c28ab52c44dcd10e57d75c137fb",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"37dfecddff13d4f6cc4746db8347f472",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"38560c160dc02c8bfb2e30e4791aa3ae",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"385943ccb1195bba73f4a85eb2dfda90",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"39cfd591f075e9b1b98a9d004a197aa0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3a640e1534f3e44cf28c956dcb6a4617",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3b610ea5e674bebc7a328a4039c0129e",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3b7bc62cb24f619ef8500ea2233aebe6",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3b98b41214565e2d66c2fb6174ae9c10",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3bb7990294e3860bc671ede7cc7ac00c",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3bcf37c6d71b075972fd2d8c9c662e37",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3bf36c9770adc8152d337360bf714226",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3dae1094dc3aebad4b7636139cffd897",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3dca0c5695b75d315a91fee34d2f8252",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3e16a69b897624111e99f64041b0b15a",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3ec476e714a2610df03663f305d57c26",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3f38bb1998a0e10addbe4b718bf5f82a",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"4045970f74b8581c9224a4f95b2eac5c",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"413e7ebde227b4239011013e6c2f136a",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"417685df3b669457905345ff087c3366",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"418d1f95c1caacf6a4b58e64dee9d8bb",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"41d9e1d9ff958aa8824c8adb1a8b4b7e",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"42351ef04f80dec73b3456e852082f75",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"42c21108c4b5309f54b79af8c5270179",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"433137f40798288eb68d0c2141f29f40",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"437cacf22d1a20dfa8ec46a6dc1554ca",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"43a00698381ca7bd5cc0356152c53b48",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"43fc886ff2b832db5527ec8924609584",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"440762eea3bee1db5d755a48e7b05291",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"44d39de0dd45e8f2d361b84da930214f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"451da33d2c5da87f50343e62ddba2b8c",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"4748792848bddf245c31534a9c00b46a",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"475ddbd881fd2b2bc40484b2fb9502b3",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"479a8c02326ad08a227aa4b7e64d0fb6",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"4866adbb03d864f14aaa2a505242f139",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"497246ca623b4792203acc3688c82029",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"4a1425c04f69cae0119c468702759676",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"4ae7e6e362fa7b700a91ebd2cc032084",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"4b8cce56ac3ffda174c107662ee83219",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"4bb936d0a4133ad0b32a30513ef68f1e",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"4c08bea282289c07fc7a989498392916",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"4d0114f63cb57e0a311b980bfa03f9a9",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"4d59384d8effeb3cc59768d7f09f3203",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"4e98dc06e25512b4e6ce9513ba5bc107",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"4ea2230dcb46f37805aede03bd4bee0c",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"4f7a5b9539751f71f8b04518156febd4",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"4f9a5b467da9fa536c15087c40678288",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"4faa5b76c25888260670999b4924022c",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"4fad91c6446de0e32d2c1bc9a71017b7",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"4fdd6a780b72a9fc46a2560fc3ce3a3a",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"502ade8d8583dd4457537726a50583dd",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"50a90b0e00bde1467c731b00c63986a8",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"50c4ef1c7c016e52322dcbc723dbea9f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"510d7d35e7ab82071b5161d6d39e8d29",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"51543bf31c17b89bddb042bc82f7a4d2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"51ada6f91119a1280e360737ccfb652a",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"524c86ce596e0aa416f7f58726ff8871",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"52549124533cb3cc73c9d28fad0c0217",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"52c9947b66a57b5ff922da4e8a6d4c7d",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"533088ea10d273eb782edb7d2e6fe9eb",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"53e227ef8f24ca3c639b4e65226fa8c4",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"545f12861c866d85d07bdc4bc55d7789",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"54a48ab258a331aa08f48a3979e8f986",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"5593ef34d166eb97ea16c3d31120a5c3",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"5642d9580b393de681846eed2cd30b2c",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"56eedcb81b8d5cb6d38937d05ea2cf41",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"5711568ff114f79dde1009302f635038",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"5756340e57f0817952ebbb9fb7b21502",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"57b83de706f208a482ee2e3ecfe30430",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"58bb0a45fc32677cc3469ecd2b065cde",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"58bd296861f4f298627683d75bb18971",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"58d17b42b05c2adb05293d0634718f1d",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"590a3f50fdcece4cade36909fe4e2828",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"5932e26f58ea642c69dc2db807b41164",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"59b920d4af7c3051f50fef26e9fab30f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"59f24645113051e6f4585ecf74a67498",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"5a1c1dbb442d653c0e0bf9fc5f51e17d",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"5b0949f5fd22d2f2aed8dc99cf436e89",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"5b58b6d505ce618dcfeebaba4cf6257a",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"5b58f69aaaa7fdddfb9d0191554655bd",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"5b6878c31cc97af313cb4b01506b0b5e",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"5c33a15aa8143b8693255af61e2fdee2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"5cb9b3f9d5f6f0e84049b03ff4e43bc6",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"5fc7ddb63e8f00eb1a1ffbaecf04bff0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"6030faa2d721441d2cfbb5f4266e7246",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"60513c9af599e8b219d9433c9741c0d9",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"60a00022ffc24e50bcd5d427b28038db",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"60e290cc47de8f2a1eecba9dca1b3dd5",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"61246f98c8b202696ba0bc0b858e6bd2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"61709fc4777461977da4183056ed0470",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"62f4fdeee7512a13323bc21c564d9ae5",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"62f668017dc2ebf866a8aa8b29bf30ce",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"6379969fb684bf2576b350ceacf74f54",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"63c6102339ae0a7c5c73cc1e13799d64",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"64f5e9e4fa2d7795dd81d823c5d5dc9a",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"652dc3c7e95f2bc7ee209782427a074d",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"653e64482c978a1e6e2aac13ad75c919",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"65ee67ec4764721aba391df02cf5cc4b",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"6609ce35acd0945b97d22d571de5bc57",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"660db59a0ce59632359ff941767ad064",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"66babb4ea79f2b7008823c06a32edb69",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"671fbe6e73b6406ebc220f767eecc83d",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"679fcc61c1896a20166f024c3d3008dd",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"688cf1e5ff301e831cfcbec6c2860f7b",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"69619303da56853e6190fa13558a8ed6",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"6a1c643422bfc85789646500cb8c7359",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"6a41cf27fc2cb71ea4e8afbef3801ad3",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"6a46fa9bbe61fae359666cb1a9887d1c",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"6a6c9559b3b1db70269b2e0dd87ebb05",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"6a8f0e9c01fcc7d63a8fe56940a45b68",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"6b006ae13838ce13f1ed395d7977cfcc",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"6b5b88fa2bde99b752acfd644197d4e8",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"6bf14ea4df496f5671556cabfe8dfa8e",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"6c28026c028d2f20e8e875641489c285",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"6c291b09af75c1c4e0b3269f5df26143",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"6d1d60d6829b526fcce0298bd5f515ff",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"6dbc11162682f2e47a042edee9e82605",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"6ede67c8e13c2ea6fff1f290f2f622dd",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"6efa2559af8f0cedca32e92ab978f96f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"6fda5ba60e405acbc4f110bb7e043fac",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"6fed166ca3a88cba40dcad4670656beb",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"70a3b96e56977f33cafd09247106d297",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"7111d1b2b5579edee0bc27a50fd0d5a7",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"715b795e2745bb90a2b3141a2fb402cb",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"71a1d78558d8f17ba0f5d9c83bf4ed9b",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"71eaa30bd23140d94dc90a97f9288a30",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"728b98b87d34998c7e927cc702f9c38a",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"72d4946c347e463f68a9a9ca76936b9c",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"741edd0b5da72f169baa5e6af1af9f19",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"7420dd1545fdb584aba0af0f2412e4f9",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"743aabbb372c80846ab707376d348f40",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"74c70929a919eb557797ba3cac2dcf68",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"74cb5201f6c4ebeb76cefab08347628b",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"756037a57d5b7ff43d9d35170b161f7e",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"7561d1cd88e287806c2ea0dcbacf8940",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"756b627ed742cd76e7a2e8b86d7add13",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"759475a9df00d8504ccbc268008f7f0b",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"75d51f47c9ede87446b90f28adc4d2df",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"762cd794a799083548b9ed089ffb00ca",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"76820ff5d5ac5b3aa4c6bb1ba2ce022f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"792809c2a41ff349cc9f5e8434594353",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"7a8e403c506375d998b0ec04c629120e",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"7b150c227a3e7f23daac9ad35fb7c8ea",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"7b3ca50523c2497ce9a5ecaa0d4e2d6e",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"7b4db7fe7240668f142afa461f51597d",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"7b8e0e8597061e108a52774ddbd10ce7",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"7b9784a76b80cdcf7fa29d5bf8a0cbb9",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"7c5c07d89ddde939ee572b72bbbf6d0f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"7c8213e2b42400a468b625e59461ba55",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"7cf62b11bad847616f7bb15734436ab8",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"7cfe61831836340d802c536d6faf04dc",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"7d8c464a812c87b77439fa64908a8650",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"7d9e4ddea7172729f39a4b9ab20dba4a",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"7e10750915df8b7ebb5ec1052b9ac5ac",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"7e1fcffe69b23d585b3c47bf5e9e59ba",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"7e363ebe8c5cb0e85e8698f916f8905c",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"7e5bc31f7f7098afdf58afa91f25b92c",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"7eaffac595ed695bf2b8bd04a85ced9d",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"7fb006ab20eb5eb4e192d86ed9c8aa06",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"7fe8aad45307b9cdf4c59f6d2bf8462d",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"8043064db4a8161b60e6d93ca2d1a4f9",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"80add47170f152a96c9900c331070a12",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"8169795ff6e19fa4a4f95ee1f025af56",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"81b0e83c8308f9b5f475147891a84ac5",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"81bf0daf4d178c281cd17cbd28f3a405",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
